ref_area,ref_area_name,counterpart,counterpart_name,time_period,year,quarter,var_code,metric,sex,gender,area_name,reg_name,province,imm_category,obs_value,obs_status,source_dataset
CAN,Canada,UGA,Uganda,1990,1990,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,75.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Arab Emirates,1990,1990,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,7.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Kingdom of Great Britain and Northern Ireland,1990,1990,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,31668.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Republic of Tanzania,1990,1990,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,739.0,,FALLBACK_XLSX
CAN,Canada,UNI,United States of America,1990,1990,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,5892.0,,FALLBACK_XLSX
CAN,Canada,URU,Uruguay,1990,1990,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,111.0,,FALLBACK_XLSX
CAN,Canada,VAN,Vanuatu,1990,1990,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,1.0,,FALLBACK_XLSX
CAN,Canada,VEN,Venezuela (Bolivarian Republic of),1990,1990,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,344.0,,FALLBACK_XLSX
CAN,Canada,VIE,Viet Nam,1990,1990,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,3801.0,,FALLBACK_XLSX
CAN,Canada,YEM,Yemen,1990,1990,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,4.0,,FALLBACK_XLSX
CAN,Canada,ZAM,Zambia,1990,1990,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,77.0,,FALLBACK_XLSX
CAN,Canada,ZWE,Zimbabwe,1990,1990,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,129.0,,FALLBACK_XLSX
CAN,Canada,UNK,Unknown,1990,1990,,B11,Inflows of Foreign Population,T,Total,World,World,,,28397.0,,FALLBACK_XLSX
CAN,Canada,TOT,Total,1990,1990,,B11,Inflows of Foreign Population,T,Total,World,World,,,216451.0,,FALLBACK_XLSX
CAN,Canada,AFG,Afghanistan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1378.0,,FALLBACK_XLSX
CAN,Canada,ALB,Albania,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,21.0,,FALLBACK_XLSX
CAN,Canada,DZA,Algeria,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,872.0,,FALLBACK_XLSX
CAN,Canada,ANG,Angola,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,23.0,,FALLBACK_XLSX
CAN,Canada,ANT,Antigua and Barbuda,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,59.0,,FALLBACK_XLSX
CAN,Canada,ARG,Argentina,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,763.0,,FALLBACK_XLSX
CAN,Canada,AUS,Australia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,640.0,,FALLBACK_XLSX
CAN,Canada,AUT,Austria,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,189.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahamas,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,29.0,,FALLBACK_XLSX
CAN,Canada,BAH,Bahrain,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,9.0,,FALLBACK_XLSX
CAN,Canada,BGD,Bangladesh,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,1115.0,,FALLBACK_XLSX
CAN,Canada,BAR,Barbados,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,373.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belgium,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,216.0,,FALLBACK_XLSX
CAN,Canada,BEL,Belize,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,41.0,,FALLBACK_XLSX
CAN,Canada,BEN,Benin,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,13.0,,FALLBACK_XLSX
CAN,Canada,BHU,Bhutan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,2.0,,FALLBACK_XLSX
CAN,Canada,BOL,Bolivia (Plurinational State of),1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,214.0,,FALLBACK_XLSX
CAN,Canada,BOT,Botswana,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,BRA,Brazil,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,877.0,,FALLBACK_XLSX
CAN,Canada,BRU,Brunei Darussalam,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,65.0,,FALLBACK_XLSX
CAN,Canada,BGR,Bulgaria,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,611.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burkina Faso,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,22.0,,FALLBACK_XLSX
CAN,Canada,BUR,Burundi,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,9.0,,FALLBACK_XLSX
CAN,Canada,CAB,Cabo Verde,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,16.0,,FALLBACK_XLSX
CAN,Canada,KHM,Cambodia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,38.0,,FALLBACK_XLSX
CAN,Canada,CMR,Cameroon,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,66.0,,FALLBACK_XLSX
CAN,Canada,CAN,Canada,1991,1991,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,3.0,,FALLBACK_XLSX
CAN,Canada,CEN,Central African Republic,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,CHA,Chad,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,2.0,,FALLBACK_XLSX
CAN,Canada,CHL,Chile,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1749.0,,FALLBACK_XLSX
CAN,Canada,CHN,China,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,14255.0,,FALLBACK_XLSX
CAN,Canada,COL,Colombia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,652.0,,FALLBACK_XLSX
CAN,Canada,COM,Comoros,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,3.0,,FALLBACK_XLSX
CAN,Canada,CON,Congo,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,COS,Costa Rica,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,156.0,,FALLBACK_XLSX
CAN,Canada,CÔT,Côte d'Ivoire,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,62.0,,FALLBACK_XLSX
CAN,Canada,CUB,Cuba,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,158.0,,FALLBACK_XLSX
CAN,Canada,CYP,Cyprus,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,37.0,,FALLBACK_XLSX
CAN,Canada,CZE,Czech Republic,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic People's Republic of Korea,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,4.0,,FALLBACK_XLSX
CAN,Canada,DEM,Democratic Republic of the Congo,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,223.0,,FALLBACK_XLSX
CAN,Canada,DNK,Denmark,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,111.0,,FALLBACK_XLSX
CAN,Canada,DJI,Djibouti,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,14.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominica,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,127.0,,FALLBACK_XLSX
CAN,Canada,DOM,Dominican Republic,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,517.0,,FALLBACK_XLSX
CAN,Canada,ECU,Ecuador,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,643.0,,FALLBACK_XLSX
CAN,Canada,EGY,Egypt,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,1860.0,,FALLBACK_XLSX
CAN,Canada,SLV,El Salvador,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,7124.0,,FALLBACK_XLSX
CAN,Canada,EQU,Equatorial Guinea,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,EST,Estonia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,4.0,,FALLBACK_XLSX
CAN,Canada,ETH,Ethiopia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,1168.0,,FALLBACK_XLSX
CAN,Canada,FIJ,Fiji,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,1619.0,,FALLBACK_XLSX
CAN,Canada,FIN,Finland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,63.0,,FALLBACK_XLSX
CAN,Canada,FRA,France,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,2911.0,,FALLBACK_XLSX
CAN,Canada,GAB,Gabon,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Middle Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,GAM,Gambia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,21.0,,FALLBACK_XLSX
CAN,Canada,DEU,Germany,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1273.0,,FALLBACK_XLSX
CAN,Canada,GNA,Ghana,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,1134.0,,FALLBACK_XLSX
CAN,Canada,GRC,Greece,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,592.0,,FALLBACK_XLSX
CAN,Canada,GRE,Grenada,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,268.0,,FALLBACK_XLSX
CAN,Canada,GTM,Guatemala,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,2156.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,44.0,,FALLBACK_XLSX
CAN,Canada,GUI,Guinea-Bissau,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,GUY,Guyana,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,3266.0,,FALLBACK_XLSX
CAN,Canada,HTI,Haiti,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,2829.0,,FALLBACK_XLSX
CAN,Canada,HND,Honduras,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,688.0,,FALLBACK_XLSX
CAN,Canada,HUN,Hungary,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,775.0,,FALLBACK_XLSX
CAN,Canada,ICE,Iceland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,11.0,,FALLBACK_XLSX
CAN,Canada,IND,India,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,13734.0,,FALLBACK_XLSX
CAN,Canada,IDN,Indonesia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,252.0,,FALLBACK_XLSX
CAN,Canada,IRA,Iran (Islamic Republic of),1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,6250.0,,FALLBACK_XLSX
CAN,Canada,IRQ,Iraq,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1013.0,,FALLBACK_XLSX
CAN,Canada,IRL,Ireland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,705.0,,FALLBACK_XLSX
CAN,Canada,ISR,Israel,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1358.0,,FALLBACK_XLSX
CAN,Canada,ITA,Italy,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,711.0,,FALLBACK_XLSX
CAN,Canada,JAM,Jamaica,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,5056.0,,FALLBACK_XLSX
CAN,Canada,JPN,Japan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,506.0,,FALLBACK_XLSX
CAN,Canada,JOR,Jordan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,807.0,,FALLBACK_XLSX
CAN,Canada,KEN,Kenya,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,605.0,,FALLBACK_XLSX
CAN,Canada,KUW,Kuwait,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,31.0,,FALLBACK_XLSX
CAN,Canada,LAO,Lao People's Democratic Republic,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,33.0,,FALLBACK_XLSX
CAN,Canada,LAT,Latvia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,17.0,,FALLBACK_XLSX
CAN,Canada,LBN,Lebanon,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,12567.0,,FALLBACK_XLSX
CAN,Canada,LES,Lesotho,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,LIB,Liberia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,11.0,,FALLBACK_XLSX
CAN,Canada,LIB,Libya,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,86.0,,FALLBACK_XLSX
CAN,Canada,LIE,Liechtenstein,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,1.0,,FALLBACK_XLSX
CAN,Canada,LIT,Lithuania,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,11.0,,FALLBACK_XLSX
CAN,Canada,LUX,Luxembourg,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,3.0,,FALLBACK_XLSX
CAN,Canada,MAD,Madagascar,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,37.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malawi,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,9.0,,FALLBACK_XLSX
CAN,Canada,MYS,Malaysia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,1338.0,,FALLBACK_XLSX
CAN,Canada,MAL,Mali,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,31.0,,FALLBACK_XLSX
CAN,Canada,MAL,Malta,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,29.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritania,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,5.0,,FALLBACK_XLSX
CAN,Canada,MAU,Mauritius,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,358.0,,FALLBACK_XLSX
CAN,Canada,MEX,Mexico,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,1134.0,,FALLBACK_XLSX
CAN,Canada,MON,Mongolia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,1.0,,FALLBACK_XLSX
CAN,Canada,MAR,Morocco,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,1390.0,,FALLBACK_XLSX
CAN,Canada,MOZ,Mozambique,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,6.0,,FALLBACK_XLSX
CAN,Canada,MYA,Myanmar,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,104.0,,FALLBACK_XLSX
CAN,Canada,NAM,Namibia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,4.0,,FALLBACK_XLSX
CAN,Canada,NPL,Nepal,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,29.0,,FALLBACK_XLSX
CAN,Canada,NLD,Netherlands,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,614.0,,FALLBACK_XLSX
CAN,Canada,NZL,New Zealand,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Australia and New Zealand,,,227.0,,FALLBACK_XLSX
CAN,Canada,NIC,Nicaragua,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,1517.0,,FALLBACK_XLSX
CAN,Canada,NIG,Niger,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,7.0,,FALLBACK_XLSX
CAN,Canada,NGA,Nigeria,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,281.0,,FALLBACK_XLSX
CAN,Canada,NOR,Norway,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,103.0,,FALLBACK_XLSX
CAN,Canada,PAK,Pakistan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,3079.0,,FALLBACK_XLSX
CAN,Canada,PAN,Panama,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Central America,,,658.0,,FALLBACK_XLSX
CAN,Canada,PAP,Papua New Guinea,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Melanesia,,,2.0,,FALLBACK_XLSX
CAN,Canada,PAR,Paraguay,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,51.0,,FALLBACK_XLSX
CAN,Canada,PER,Peru,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,1522.0,,FALLBACK_XLSX
CAN,Canada,PHL,Philippines,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,12718.0,,FALLBACK_XLSX
CAN,Canada,POL,Poland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,16028.0,,FALLBACK_XLSX
CAN,Canada,PRT,Portugal,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,6286.0,,FALLBACK_XLSX
CAN,Canada,QAT,Qatar,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,6.0,,FALLBACK_XLSX
CAN,Canada,REP,Republic of Korea,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Eastern Asia,,,2598.0,,FALLBACK_XLSX
CAN,Canada,ROU,Romania,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,2337.0,,FALLBACK_XLSX
CAN,Canada,RWA,Rwanda,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,18.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Kitts and Nevis,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,31.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Lucia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,126.0,,FALLBACK_XLSX
CAN,Canada,SAI,Saint Vincent and the Grenadines,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,288.0,,FALLBACK_XLSX
CAN,Canada,SAM,Samoa,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,3.0,,FALLBACK_XLSX
CAN,Canada,SAU,Saudi Arabia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,47.0,,FALLBACK_XLSX
CAN,Canada,SEN,Senegal,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,71.0,,FALLBACK_XLSX
CAN,Canada,SEY,Seychelles,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,233.0,,FALLBACK_XLSX
CAN,Canada,SIE,Sierra Leone,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,41.0,,FALLBACK_XLSX
CAN,Canada,SIN,Singapore,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,657.0,,FALLBACK_XLSX
CAN,Canada,SLO,Slovakia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Eastern Europe,,,1.0,,FALLBACK_XLSX
CAN,Canada,SOM,Somalia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,3266.0,,FALLBACK_XLSX
CAN,Canada,ZAF,South Africa,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,823.0,,FALLBACK_XLSX
CAN,Canada,ESP,Spain,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Southern Europe,,,165.0,,FALLBACK_XLSX
CAN,Canada,LKA,Sri Lanka,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Southern Asia,,,7266.0,,FALLBACK_XLSX
CAN,Canada,SDN,Sudan,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,230.0,,FALLBACK_XLSX
CAN,Canada,SUR,Suriname,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,13.0,,FALLBACK_XLSX
CAN,Canada,SWA,Swaziland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Southern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,SWE,Sweden,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,167.0,,FALLBACK_XLSX
CAN,Canada,CHE,Switzerland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Western Europe,,,602.0,,FALLBACK_XLSX
CAN,Canada,SYR,Syrian Arab Republic,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,1596.0,,FALLBACK_XLSX
CAN,Canada,THA,Thailand,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,219.0,,FALLBACK_XLSX
CAN,Canada,TOG,Togo,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Western Africa,,,23.0,,FALLBACK_XLSX
CAN,Canada,TON,Tonga,1991,1991,,B11,Inflows of Foreign Population,T,Total,Oceania,Polynesia,,,4.0,,FALLBACK_XLSX
CAN,Canada,TTO,Trinidad and Tobago,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,Caribbean,,,3026.0,,FALLBACK_XLSX
CAN,Canada,TUN,Tunisia,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,306.0,,FALLBACK_XLSX
CAN,Canada,TUR,Turkey,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,941.0,,FALLBACK_XLSX
CAN,Canada,UGA,Uganda,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,69.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Arab Emirates,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,23.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Kingdom of Great Britain and Northern Ireland,1991,1991,,B11,Inflows of Foreign Population,T,Total,Europe,Northern Europe,,,23380.0,,FALLBACK_XLSX
CAN,Canada,UNI,United Republic of Tanzania,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Eastern Africa,,,577.0,,FALLBACK_XLSX
CAN,Canada,UNI,United States of America,1991,1991,,B11,Inflows of Foreign Population,T,Total,Northern America,Northern America,,,6054.0,,FALLBACK_XLSX
CAN,Canada,URU,Uruguay,1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,229.0,,FALLBACK_XLSX
CAN,Canada,VEN,Venezuela (Bolivarian Republic of),1991,1991,,B11,Inflows of Foreign Population,T,Total,Latin America and the Caribbean,South America,,,487.0,,FALLBACK_XLSX
CAN,Canada,VIE,Viet Nam,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,South-Eastern Asia,,,5870.0,,FALLBACK_XLSX
CAN,Canada,WES,Western Sahara,1991,1991,,B11,Inflows of Foreign Population,T,Total,Africa,Northern Africa,,,1.0,,FALLBACK_XLSX
CAN,Canada,YEM,Yemen,1991,1991,,B11,Inflows of Foreign Population,T,Total,Asia,Western Asia,,,18.0,,FALLBACK_XLSX
